hs8,country,tariff,effective_date
"87032343","china",.25,06jul2018
"87032349","china",.25,23aug2018
"87032351","china",.25,23aug2018
"87032352","china",.25,06jul2018
"87032353","china",.25,06jul2018
"87032359","china",.25,23aug2018
"87032361","china",.25,23aug2018
"87032362","china",.25,06jul2018
"87032363","china",.25,06jul2018
"87032369","china",.25,23aug2018
"87032400","turkey",.35,21jun2018
"87032401","turkey",.35,21jun2018
"87032411","china",.25,23aug2018
"87032412","china",.25,06jul2018
"87032413","china",.25,06jul2018
"87032419","china",.25,23aug2018
"87032421","china",.25,23aug2018
"87032422","china",.25,06jul2018
"87032423","china",.25,23aug2018
"87032429","china",.25,23aug2018
"87033100","turkey",.35,21jun2018
"87033101","turkey",.35,21jun2018
"87033111","china",.25,23aug2018
"87033119","china",.25,23aug2018
"87033121","china",.25,23aug2018
"87033122","china",.25,23aug2018
"87033123","china",.25,23aug2018
"87033129","china",.25,23aug2018
"87033200","turkey",.35,21jun2018
"87033201","turkey",.35,21jun2018
"87033211","china",.25,23aug2018
"87033212","china",.25,23aug2018
"87033213","china",.25,23aug2018
"87033219","china",.25,23aug2018
"87033221","china",.25,23aug2018
"87033222","china",.25,23aug2018
"87033223","china",.25,23aug2018
"87033229","china",.25,23aug2018
"87033300","turkey",.35,21jun2018
"87033301","turkey",.35,21jun2018
"87033311","china",.25,23aug2018
"87033312","china",.25,06jul2018
"87033313","china",.25,23aug2018
"87033319","china",.25,23aug2018
"87033321","china",.25,23aug2018
"87033322","china",.25,23aug2018
"87033323","china",.25,23aug2018
"87033329","china",.25,23aug2018
"87033361","china",.25,23aug2018
"87033362","china",.25,23aug2018
"87033363","china",.25,23aug2018
"87033369","china",.25,23aug2018
"87034000","turkey",.35,21jun2018
"87034011","china",.25,23aug2018
"87034012","china",.25,23aug2018
"87034013","china",.25,23aug2018
"87034019","china",.25,23aug2018
"87034021","china",.25,23aug2018
"87034022","china",.25,23aug2018
"87034023","china",.25,23aug2018
"87034029","china",.25,23aug2018
"87034031","china",.25,23aug2018
"87034032","china",.25,06jul2018
"87034033","china",.25,06jul2018
"87034039","china",.25,23aug2018
"87034041","china",.25,23aug2018
"87034042","china",.25,06jul2018
"87034043","china",.25,06jul2018
"87034049","china",.25,23aug2018
"87034051","china",.25,23aug2018
"87034052","china",.25,06jul2018
"87034053","china",.25,06jul2018
"87034059","china",.25,23aug2018
"87034061","china",.25,23aug2018
"87034062","china",.25,06jul2018
"87034063","china",.25,06jul2018
"87034069","china",.25,23aug2018
"87034071","china",.25,23aug2018
"87034072","china",.25,06jul2018
"87034073","china",.25,23aug2018
"87034079","china",.25,23aug2018
"87034090","china",.25,06jul2018
"87035000","turkey",.35,21jun2018
"87035011","china",.25,23aug2018
"87035019","china",.25,23aug2018
"87035021","china",.25,23aug2018
"87035022","china",.25,23aug2018
"87035023","china",.25,23aug2018
"87035029","china",.25,23aug2018
"87035031","china",.25,23aug2018
"87035032","china",.25,23aug2018
"87035033","china",.25,23aug2018
"87035039","china",.25,23aug2018
"87035041","china",.25,23aug2018
"87035042","china",.25,23aug2018
"87035043","china",.25,23aug2018
"87035049","china",.25,23aug2018
"87035051","china",.25,23aug2018
"87035052","china",.25,06jul2018
"87035053","china",.25,23aug2018
"87035059","china",.25,23aug2018
"87035061","china",.25,23aug2018
"87035062","china",.25,23aug2018
"87035063","china",.25,23aug2018
"87035069","china",.25,23aug2018
"87035071","china",.25,23aug2018
"87035072","china",.25,23aug2018
"87035073","china",.25,23aug2018
"87035079","china",.25,23aug2018
"87035090","china",.25,06jul2018
"87036000","china",.25,06jul2018
"87036000","turkey",.35,21jun2018
"87037000","china",.25,06jul2018
"87037000","turkey",.35,21jun2018
"87038000","china",.25,06jul2018
"87038000","turkey",.35,21jun2018
"87039000","china",.25,06jul2018
"87039000","turkey",.35,21jun2018
"87039001","turkey",.35,21jun2018
"87041010","russia",.3,06aug2018
"87041030","china",.25,23aug2018
"87041090","china",.25,23aug2018
"87042100","china",.25,23aug2018
"87042110","eu",.25,22jun2018
"87042131","eu",.25,22jun2018
"87042139","eu",.25,22jun2018
"87042191","eu",.25,22jun2018
"87042199","eu",.25,22jun2018
"87042230","china",.25,23aug2018
"87042240","china",.25,23aug2018
"87042300","china",.25,23aug2018
"87043100","china",.25,06jul2018
"87043230","china",.25,23aug2018
"87043240","china",.25,23aug2018
"87049000","china",.25,23aug2018
"87051021","china",.25,23aug2018
"87051022","china",.25,23aug2018
"87051023","china",.25,23aug2018
"87051091","china",.25,23aug2018
"87051092","china",.25,23aug2018
"87051093","china",.25,23aug2018
"87052000","china",.05,24sep2018
"87053010","china",.05,24sep2018
"87053090","china",.05,24sep2018
"87054000","china",.05,24sep2018
"87059010","china",.05,24sep2018
"87059020","china",.05,24sep2018
"87059030","china",.05,24sep2018
"87059040","china",.05,24sep2018
"87059051","china",.05,24sep2018
"87059059","china",.05,24sep2018
"87059060","china",.05,24sep2018
"87059070","china",.05,24sep2018
"87059080","china",.05,24sep2018
"87059091","china",.05,24sep2018
"87059099","china",.05,24sep2018
"87060010","china",.05,24sep2018
"87060021","china",.05,24sep2018
"87060022","china",.05,24sep2018
"87060030","china",.05,24sep2018
"87060040","china",.05,24sep2018
"87060090","china",.05,24sep2018
"87071000","china",.25,23aug2018
"87079010","china",.25,23aug2018
"87079090","china",.25,23aug2018
"87081000","china",.05,24sep2018
"87082100","china",.05,24sep2018
"87082930","china",.05,24sep2018
"87082941","china",.05,24sep2018
"87082942","china",.05,24sep2018
"87082951","china",.05,24sep2018
"87082952","china",.05,24sep2018
"87082953","china",.05,24sep2018
"87082954","china",.05,24sep2018
"87082955","china",.05,24sep2018
"87082956","china",.05,24sep2018
"87082957","china",.05,24sep2018
"87082959","china",.05,24sep2018
"87082990","china",.05,24sep2018
"87083010","china",.05,24sep2018
"87083021","china",.05,24sep2018
"87083029","china",.05,24sep2018
"87083091","china",.05,24sep2018
"87083092","china",.05,24sep2018
"87083093","china",.05,24sep2018
"87083094","china",.05,24sep2018
"87083095","china",.05,24sep2018
"87083096","china",.05,24sep2018
"87084099","china",.25,06jul2018
"87085073","china",.05,24sep2018
"87085074","china",.05,24sep2018
"87085075","china",.05,24sep2018
"87085076","china",.05,24sep2018
"87085079","china",.05,24sep2018
"87085081","china",.05,24sep2018
"87085082","china",.05,24sep2018
"87085083","china",.05,24sep2018
"87085084","china",.05,24sep2018
"87085085","china",.05,24sep2018
"87085086","china",.05,24sep2018
"87085089","china",.05,24sep2018
"87087010","china",.05,24sep2018
"87087020","china",.05,24sep2018
"87087030","china",.05,24sep2018
"87087040","china",.05,24sep2018
"87087050","china",.05,24sep2018
"87087060","china",.05,24sep2018
"87087091","china",.05,24sep2018
"87087099","china",.05,24sep2018
"87089320","china",.05,24sep2018
"87089330","china",.05,24sep2018
"87089340","china",.05,24sep2018
"87089350","china",.05,24sep2018
"87089360","china",.05,24sep2018
"87089390","china",.05,24sep2018
"87089500","china",.05,24sep2018
"87089910","china",.05,24sep2018
"87089921","china",.05,24sep2018
"87089929","china",.05,24sep2018
"87089931","china",.05,24sep2018
"87089939","china",.05,24sep2018
"87089941","china",.05,24sep2018
"87089949","china",.05,24sep2018
"87089951","china",.05,24sep2018
"87089959","china",.05,24sep2018
"87089960","china",.05,24sep2018
"87089991","china",.05,24sep2018
"87089992","china",.05,24sep2018
"87091110","china",.25,23aug2018
"87091190","china",.25,23aug2018
"87091910","china",.25,23aug2018
"87091990","china",.25,23aug2018
"87099000","china",.25,23aug2018
"87111000","china",.25,23aug2018
"87112010","china",.25,23aug2018
"87112020","china",.25,23aug2018
"87112030","china",.25,23aug2018
"87112040","china",.25,23aug2018
"87112050","china",.25,23aug2018
"87113010","china",.25,23aug2018
"87113020","china",.25,23aug2018
"87114000","china",.25,23aug2018
"87114000","eu",.25,22jun2018
"87115000","china",.25,23aug2018
"87115000","eu",.25,22jun2018
"87116000","china",.25,23aug2018
"87119000","china",.25,23aug2018
"87120020","china",.25,23aug2018
"87120030","china",.25,23aug2018
"87120041","china",.25,23aug2018
"87120049","china",.25,23aug2018
"87120081","china",.25,23aug2018
"87120089","china",.25,23aug2018
"87120090","china",.25,23aug2018
"87141000","china",.25,23aug2018
"87142000","china",.25,23aug2018
"87149100","china",.25,23aug2018
"87149210","china",.25,23aug2018
"87149290","china",.25,23aug2018
"87149310","china",.25,23aug2018
"87149320","china",.25,23aug2018
"87149390","china",.25,23aug2018
"87149400","china",.25,23aug2018
"87149500","china",.25,23aug2018
"87149610","china",.25,23aug2018
"87149620","china",.25,23aug2018
"87149900","china",.25,23aug2018
"87150000","china",.25,23aug2018
"87161000","china",.25,23aug2018
"87162000","china",.25,23aug2018
"87163110","china",.25,23aug2018
"87163190","china",.25,23aug2018
"87163910","china",.25,23aug2018
"87163990","china",.25,23aug2018
"87164000","china",.25,23aug2018
"87168000","china",.25,23aug2018
"87169000","china",.05,24sep2018
"88010010","china",.1,24sep2018
"88010090","china",.1,24sep2018
"88021100","china",.05,24sep2018
"88021210","china",.05,24sep2018
"88022000","china",.05,24sep2018
"88023000","china",.05,24sep2018
"88039000","china",.05,24sep2018
"88040000","china",.05,24sep2018
"88051000","china",.05,24sep2018
"89019010","eu",.25,22jun2018
"89019090","eu",.25,22jun2018
"89020010","eu",.25,22jun2018
"89020090","eu",.25,22jun2018
"89031000","canada",.1,01jul2018
"89031000","china",.05,24sep2018
"89031010","eu",.25,22jun2018
"89031090","eu",.25,22jun2018
"89039100","canada",.1,01jul2018
"89039100","china",.1,24sep2018
"89039110","eu",.25,22jun2018
"89039190","eu",.25,22jun2018
"89039200","canada",.1,01jul2018
"89039200","china",.05,24sep2018
"89039201","mexico",.15,05jun2018
"89039210","eu",.25,22jun2018
"89039291","eu",.25,22jun2018
"89039299","eu",.25,22jun2018
"89039900","china",.1,24sep2018
"89039910","eu",.25,22jun2018
"89039990","canada",.1,01jul2018
"89039991","eu",.25,22jun2018
"89039999","eu",.25,22jun2018
"89052000","china",.1,24sep2018
"89059090","china",.1,24sep2018
"89069010","china",.1,24sep2018
"89069020","china",.1,24sep2018
"89069030","china",.1,24sep2018
"89071000","china",.05,24sep2018
"89079000","china",.1,24sep2018
"89080000","china",.25,23aug2018
"90011000","china",.25,23aug2018
"90011090","russia",.3,06aug2018
"90012000","china",.1,24sep2018
"90013000","china",.1,24sep2018
"90014099","china",.1,24sep2018
"90015010","china",.1,24sep2018
"90015091","china",.1,24sep2018
"90015099","china",.1,24sep2018
"90019010","china",.1,24sep2018
"90019090","china",.1,24sep2018
"90021131","china",.1,24sep2018
"90021139","china",.1,24sep2018
"90021190","china",.1,24sep2018
"90021910","china",.1,24sep2018
"90021990","china",.1,24sep2018
"90022010","china",.1,24sep2018
"90022090","china",.05,24sep2018
"90029010","china",.1,24sep2018
"90029090","china",.1,24sep2018
"90031100","china",.1,24sep2018
"90031910","china",.1,24sep2018
"90039000","china",.1,24sep2018
"90041000","china",.05,24sep2018
"90049010","china",.1,24sep2018
"90049090","china",.1,24sep2018
"90051000","china",.1,24sep2018
"90058010","china",.05,24sep2018
"90058090","china",.1,24sep2018
"90059010","china",.05,24sep2018
"90059090","china",.1,24sep2018
"90063000","china",.1,24sep2018
"90064000","china",.1,24sep2018
"90065210","china",.05,24sep2018
"90065290","china",.05,24sep2018
"90065300","china",.1,24sep2018
"90066100","china",.1,24sep2018
"90066910","china",.1,24sep2018
"90066990","china",.1,24sep2018
"90069110","china",.05,24sep2018
"90069120","china",.1,24sep2018
"90069191","china",.1,24sep2018
"90069192","china",.1,24sep2018
"90069199","china",.1,24sep2018
"90069900","china",.1,24sep2018
"90072090","china",.1,24sep2018
"90079100","china",.05,24sep2018
"90079200","china",.05,24sep2018
"90085020","china",.05,24sep2018
"90085031","china",.05,24sep2018
"90085039","china",.05,24sep2018
"90085040","china",.05,24sep2018
"90089090","china",.1,24sep2018
"90101020","china",.1,24sep2018
"90101099","china",.1,24sep2018
"90105010","china",.05,24sep2018
"90105022","china",.1,24sep2018
"90105029","china",.1,24sep2018
"90106000","china",.05,24sep2018
"90109020","china",.1,24sep2018
"90109090","china",.05,24sep2018
"90111000","china",.1,24sep2018
"90112000","china",.1,24sep2018
"90118000","china",.1,24sep2018
"90119000","china",.1,24sep2018
"90121000","china",.1,24sep2018
"90129000","china",.05,24sep2018
"90131000","china",.1,24sep2018
"90132000","china",.05,24sep2018
"90138010","china",.1,24sep2018
"90138020","china",.05,24sep2018
"90138030","china",.1,24sep2018
"90138090","china",.1,24sep2018
"90139010","china",.05,24sep2018
"90139020","china",.1,24sep2018
"90139090","china",.1,24sep2018
"90141000","china",.1,24sep2018
"90148000","china",.05,24sep2018
"90149010","china",.05,24sep2018
"90149090","china",.05,24sep2018
"90151000","china",.1,24sep2018
"90152000","china",.1,24sep2018
"90153000","china",.1,24sep2018
"90154000","china",.1,24sep2018
"90158000","china",.05,24sep2018
"90159000","china",.05,24sep2018
"90160010","china",.1,24sep2018
"90160090","china",.1,24sep2018
"90171000","china",.05,24sep2018
"90172000","china",.1,24sep2018
"90173000","china",.05,24sep2018
"90178000","china",.1,24sep2018
"90179000","china",.1,24sep2018
"90181100","china",.05,24sep2018
"90181210","china",.05,24sep2018
"90181291","china",.05,24sep2018
"90181299","china",.05,24sep2018
"90181310","china",.25,23aug2018
"90181390","china",.05,24sep2018
"90181400","china",.05,24sep2018
"90181930","china",.25,23aug2018
"90181941","china",.1,24sep2018
"90181949","china",.05,24sep2018
"90181990","china",.05,24sep2018
"90182000","china",.05,24sep2018
"90183100","china",.05,24sep2018
"90183210","china",.1,24sep2018
"90183220","china",.05,24sep2018
"90183900","china",.05,24sep2018
"90184100","china",.1,24sep2018
"90184910","china",.05,24sep2018
"90184990","china",.05,24sep2018
"90185000","china",.25,23aug2018
"90189010","china",.05,24sep2018
"90189020","china",.1,24sep2018
"90189030","china",.05,24sep2018
"90189040","china",.05,24sep2018
"90189050","china",.05,24sep2018
"90189060","china",.05,24sep2018
"90189070","china",.05,24sep2018
"90189091","china",.05,24sep2018
"90189099","china",.25,23aug2018
"90191010","china",.1,24sep2018
"90191090","china",.05,24sep2018
"90192000","china",.05,24sep2018
"90200000","china",.05,24sep2018
"90211000","china",.05,24sep2018
"90212100","china",.05,24sep2018
"90213900","china",.05,24sep2018
"90221200","china",.05,24sep2018
"90221300","china",.1,24sep2018
"90221400","china",.25,23aug2018
"90221900","turkey",.05,21jun2018
"90221910","china",.05,24sep2018
"90221920","china",.1,24sep2018
"90221990","china",.05,24sep2018
"90222100","china",.05,24sep2018
"90222990","china",.05,24sep2018
"90223000","china",.05,24sep2018
"90229090","china",.25,23aug2018
"90230010","china",.1,24sep2018
"90230090","china",.05,24sep2018
"90241010","china",.05,24sep2018
"90241020","china",.05,24sep2018
"90241090","china",.05,24sep2018
"90248000","china",.05,24sep2018
"90249000","china",.05,24sep2018
"90251100","china",.1,24sep2018
"90251910","china",.05,24sep2018
"90251990","china",.05,24sep2018
"90258000","china",.1,24sep2018
"90259000","china",.05,24sep2018
"90261000","china",.05,24sep2018
"90262010","china",.05,24sep2018
"90262090","china",.05,24sep2018
"90268010","china",.05,24sep2018
"90268090","china",.05,24sep2018
"90269000","china",.05,24sep2018
"90271000","china",.05,24sep2018
"90272011","china",.05,24sep2018
"90272012","china",.05,24sep2018
"90272019","china",.05,24sep2018
"90272020","china",.05,24sep2018
"90273000","china",.05,24sep2018
"90275000","china",.05,24sep2018
"90278012","china",.05,24sep2018
"90278019","china",.05,24sep2018
"90278091","china",.05,24sep2018
"90278099","china",.05,24sep2018
"90279000","china",.05,24sep2018
"90281010","china",.1,24sep2018
"90281090","china",.05,24sep2018
"90282010","china",.1,24sep2018
"90282090","china",.05,24sep2018
"90283013","china",.1,24sep2018
"90283014","china",.1,24sep2018
"90283090","china",.1,24sep2018
"90289010","china",.1,24sep2018
"90289090","china",.1,24sep2018
"90291010","china",.1,24sep2018
"90291020","china",.1,24sep2018
"90291090","china",.1,24sep2018
"90292010","china",.05,24sep2018
"90292090","china",.1,24sep2018
"90299000","china",.1,24sep2018
"90302010","china",.1,24sep2018
"90302090","china",.05,24sep2018
"90303110","china",.05,24sep2018
"90303190","china",.05,24sep2018
"90303200","china",.05,24sep2018
"90303310","china",.1,24sep2018
"90303320","china",.05,24sep2018
"90303390","china",.1,24sep2018
"90303900","china",.05,24sep2018
"90304010","china",.05,24sep2018
"90304090","china",.05,24sep2018
"90308410","china",.1,24sep2018
"90308490","china",.05,24sep2018
"90308910","china",.05,24sep2018
"90308990","china",.05,24sep2018
"90309000","china",.05,24sep2018
